duration,src_ip_1,src_ip_2,src_ip_3,src_ip_4,dst_ip_1,dst_ip_2,dst_ip_3,dst_ip_4,src_port,dst_port,protocol,tos,ttl,packets,bytes,TCPflags,label
0.0,42,219,158,191,204,97,46,117,53,38269,UDP,0,0,1,144,.A....,background
10.888,42,219,156,211,201,174,49,71,80,54255,TCP,0,0,5,1079,.AP.SF,background
8.736,216,51,174,220,42,219,158,186,35649,80,TCP,0,0,49,8535,.AP.SF,background
0.372,42,219,155,88,70,210,181,136,8080,8009,TCP,0,0,3,390,.AP.S.,background
0.0,42,219,152,249,210,97,157,186,53,61731,UDP,0,0,1,115,.A....,background
2.852,42,219,159,95,178,196,56,171,19441,445,TCP,0,0,2,96,....S.,background
0.0,170,228,244,190,42,219,153,191,59029,53,UDP,0,40,18,1170,.A....,background
0.0,60,115,11,218,42,219,159,201,46499,53,UDP,0,40,1,71,.A....,background
0.0,42,219,153,15,115,28,196,94,80,39921,TCP,0,0,1,52,.A...F,background
0.14,42,219,155,106,240,159,69,91,59593,80,TCP,0,0,7,351,.AP.SF,background
30.036,42,219,159,197,37,253,42,127,0,2048,ICMP,0,0,4,128,.A....,background
4.744,176,233,115,68,42,219,156,211,50317,443,TCP,0,0,10,1123,.APRS.,background
0.208,37,7,119,51,42,219,153,21,37974,80,TCP,0,0,7,509,.AP.SF,background
0.0,42,219,154,111,143,72,8,137,43756,53,UDP,0,0,1,67,.A....,background
0.0,52,78,26,126,42,219,153,7,53,53,UDP,0,40,1,186,.A....,background
0.0,42,219,157,12,143,255,119,151,55898,53,UDP,0,0,1,91,.A....,background
0.408,42,219,156,211,211,51,222,9,80,52298,TCP,0,0,2,112,.A..S.,background
0.0,42,219,156,231,143,72,8,137,45200,53,UDP,0,0,1,56,.A....,background
0.032,43,164,44,49,42,219,155,26,80,53729,TCP,0,0,3,550,.AP.S.,background
9.492,201,160,162,119,42,219,159,85,36488,6881,UDP,0,0,3,144,.A....,background
0.58,176,164,178,129,42,219,156,211,38041,443,TCP,0,64,9,1077,.AP.SF,background
0.008,42,219,159,92,145,239,52,6,49873,443,TCP,0,0,4,239,.AP..F,background
0.0,143,72,8,137,42,219,154,114,53,33976,UDP,0,0,1,127,.A....,background
0.052,42,141,144,209,42,219,154,97,80,37154,TCP,0,0,4,1027,.AP.SF,background
0.0,66,38,73,141,42,219,155,88,47175,8080,TCP,0,40,1,52,.A...F,background
0.0,143,72,8,137,42,219,156,231,53,58750,UDP,0,0,1,125,.A....,background
0.0,42,219,153,190,54,142,249,140,57960,53,UDP,0,0,1,69,.A....,background
0.464,194,233,67,209,42,219,154,103,45490,80,TCP,0,0,10,892,.AP.SF,background
4.276,42,219,156,211,131,155,92,37,443,56530,TCP,0,0,13,7386,.AP.SF,background
0.0,43,164,45,110,42,219,153,89,443,59691,TCP,0,0,1,40,.A...F,background
0.0,42,219,153,248,216,52,239,24,80,58717,TCP,0,0,1,40,.A.R..,background
1.052,42,219,156,211,67,207,249,216,443,60870,TCP,0,0,6,1336,.AP.SF,background
0.184,176,80,89,183,42,219,156,211,50235,80,TCP,0,64,7,686,.APRSF,background
0.0,100,4,48,20,42,219,153,62,40968,53,UDP,0,40,1,87,.A....,background
1.292,64,189,15,127,42,219,155,28,47213,443,TCP,0,0,12,2861,.APRSF,background
9.432,42,219,159,85,211,55,20,179,1024,6881,UDP,0,0,3,144,.A....,background
0.0,42,219,154,149,143,72,4,250,33618,53,UDP,0,0,1,74,.A....,background
0.244,42,219,156,211,165,129,146,252,80,54963,TCP,0,0,4,915,.AP.SF,background
0.384,42,219,156,211,216,33,159,27,80,26845,TCP,0,0,4,895,.AP.SF,background
0.928,201,175,108,44,42,219,156,211,59429,443,TCP,0,0,10,1380,.AP.SF,background
0.556,42,219,153,38,175,177,229,65,80,15828,TCP,0,0,12,12861,.AP.SF,background
0.0,150,29,229,117,42,219,153,191,8256,53,UDP,0,40,16,1040,.A....,background
2.948,42,219,159,95,144,101,25,56,59554,445,TCP,0,0,2,96,....S.,background
10.972,36,85,130,80,42,219,156,211,50020,80,TCP,0,0,6,723,.AP.SF,background
0.204,42,219,156,211,67,211,234,137,80,55527,TCP,0,0,6,2140,.AP.SF,background
0.052,42,219,156,229,37,253,19,114,143,57775,TCP,0,0,6,602,.AP...,background
0.0,42,219,159,106,222,13,113,225,12644,3544,UDP,0,0,1,89,.A....,background
0.044,42,219,158,165,69,132,5,91,80,57109,TCP,0,0,4,777,.AP.SF,background
351.756,208,105,153,34,42,219,159,197,161,62087,UDP,0,0,410,31676,.A....,background
0.0,42,219,156,231,143,72,8,137,57664,53,UDP,0,0,1,76,.A....,background
0.0,207,220,213,58,42,219,153,191,63947,53,UDP,0,40,1,67,.A....,background
1.616,42,219,155,90,71,213,177,227,443,46761,TCP,0,0,11,3282,.APRSF,background
2.96,42,219,159,95,122,183,20,159,32331,445,TCP,0,0,2,96,....S.,background
0.0,172,244,167,25,42,219,159,87,43468,53,UDP,0,40,1,63,.A....,background
0.0,165,252,2,246,42,219,157,12,5938,63146,TCP,0,0,1,64,.AP...,background
0.0,143,72,8,137,42,219,156,231,53,33675,UDP,0,0,1,125,.A....,background
0.54,42,219,158,177,168,210,253,70,143,43368,TCP,0,0,10,1522,.AP.S.,background
0.0,213,81,200,58,42,219,153,191,51571,53,UDP,0,40,5,350,.A....,background
3.012,42,219,159,95,158,158,96,184,33635,445,TCP,0,0,2,96,....S.,background
0.456,175,177,229,47,42,219,153,15,5631,80,TCP,0,40,6,504,.AP..F,background
10.716,42,219,158,156,74,217,223,37,443,10401,TCP,0,0,63,82948,.AP.SF,background
0.0,168,40,185,11,42,219,156,211,63763,443,TCP,0,0,1,40,.A.R..,background
0.0,203,226,80,84,42,219,152,255,13965,53,UDP,0,40,5,370,.A....,background
80.672,219,103,2,13,42,219,156,243,40682,22001,TCP,0,0,10,560,.AP...,background
0.0,42,219,153,191,217,250,124,98,53,5555,UDP,0,0,5,7500,.A....,background
0.0,143,72,8,137,42,219,156,231,53,51457,UDP,0,0,1,131,.A....,background
42.5,138,235,4,144,42,219,153,89,443,52948,TCP,0,40,4,1354,.AP...,background
0.0,53,228,68,18,42,219,157,12,53,60166,UDP,0,8,1,229,.A....,background
4.54,168,38,13,122,42,219,158,156,57151,443,TCP,0,0,9,1554,.AP.SF,background
10.004,223,113,114,61,42,219,159,197,0,769,ICMP,0,64,2,120,.A....,background
0.0,42,219,154,119,143,72,8,137,48187,53,UDP,0,0,1,72,.A....,background
0.0,53,207,159,227,42,219,159,86,80,59922,TCP,0,0,1,60,.A..S.,background
0.0,143,72,8,137,42,219,154,97,53,35802,UDP,0,0,1,125,.A....,background
0.228,42,219,153,89,62,11,198,241,55955,22,TCP,0,0,2,196,.AP...,background
0.0,42,219,152,249,61,0,246,193,54223,53,UDP,0,0,1,72,.A....,background
0.0,42,219,154,188,208,91,64,22,53,46282,UDP,0,0,1,135,.A....,background
232.644,42,219,159,197,208,66,242,99,62087,161,UDP,0,0,394,29363,.A....,background
7.176,42,219,156,211,176,233,11,74,443,57313,TCP,0,0,13,7640,.AP.SF,background
5.12,210,180,95,80,42,219,154,96,52133,80,TCP,0,8,64,8979,.AP.SF,background
0.248,42,219,156,211,216,41,62,2,443,32872,TCP,0,0,9,5583,.AP.SF,background
0.0,60,56,156,31,42,219,154,129,54256,53,UDP,0,0,1,56,.A....,background
0.296,150,14,102,53,42,219,153,220,43022,80,TCP,0,40,4,216,.A..SF,background
7.936,176,245,56,103,42,219,156,211,37085,443,TCP,0,0,12,1758,.APRS.,background
0.0,123,6,5,162,42,219,159,94,443,52842,TCP,0,40,1,130,.AP...,background
0.0,70,211,166,101,42,219,155,28,4313,443,TCP,0,8,1,40,...R..,background
22.064,76,225,246,203,42,219,159,85,80,65205,TCP,0,24,10,10088,.AP.SF,background
0.0,42,219,159,92,216,88,64,118,10048,32100,UDP,0,0,1,76,.A....,background
1.684,70,210,214,136,42,219,155,28,28387,443,TCP,0,0,12,2861,.APRSF,background
17.576,42,219,156,211,223,96,22,24,443,57413,TCP,0,0,10,4728,.APRSF,background
0.0,42,219,153,190,57,253,244,30,25026,53,UDP,0,0,1,64,.A....,background
5.692,42,219,159,94,32,149,248,221,59697,80,TCP,0,0,6,750,.AP.SF,background
1.596,51,237,219,148,42,219,155,28,12295,443,TCP,0,0,15,2993,.APRSF,background
8.108,74,196,21,114,42,219,155,28,60774,443,TCP,0,0,13,2839,.APRSF,background
4.476,42,219,156,211,223,9,175,166,443,53549,TCP,0,0,7,1914,.AP.SF,background
0.092,42,219,156,231,96,248,59,66,52152,6379,TCP,0,0,5,348,.AP.S.,background
7.868,42,219,153,191,210,4,189,182,53,61585,UDP,0,0,7,10500,.A....,background
0.0,42,219,158,179,68,182,154,185,53,1432,UDP,0,0,1,118,.A....,background
0.0,150,226,152,96,42,219,159,194,37209,53,UDP,0,40,1,56,.A....,background
0.336,76,246,242,27,42,219,158,162,21590,80,TCP,0,40,9,909,.AP.SF,background
2.948,42,219,159,95,33,3,96,174,1326,445,TCP,0,0,2,96,....S.,background
0.092,62,204,33,6,42,219,153,89,80,54731,TCP,0,0,13,13149,.AP.SF,background
0.0,217,156,57,81,42,219,155,161,6764,5088,UDP,0,40,1,435,.A....,background
0.5,42,219,159,94,220,21,179,101,51590,80,TCP,0,0,6,802,.AP.S.,background
0.0,42,219,156,231,143,72,8,137,49949,53,UDP,0,0,1,76,.A....,background
0.0,154,241,183,65,42,219,153,191,50322,53,UDP,0,40,3,195,.A....,background
0.96,64,245,219,54,42,219,156,211,27382,80,TCP,0,72,5,590,.AP.SF,background
0.004,42,219,153,191,150,21,223,40,53,53279,UDP,0,0,15,22500,.A....,background
6.864,42,219,156,211,216,48,193,42,80,46511,TCP,0,0,5,1007,.AP.SF,background
0.952,209,60,9,4,42,219,153,40,58658,80,TCP,0,0,8,880,.AP.SF,background
0.876,42,219,153,191,202,22,68,91,0,0,UDP,0,0,3,3693,......,background
1.96,42,219,155,28,74,57,47,190,443,54836,TCP,0,0,9,3292,.APRSF,background
0.0,207,154,182,149,42,219,159,194,56320,53,UDP,0,40,1,73,.A....,background
0.0,145,62,231,58,42,219,159,195,59193,53,UDP,0,40,1,76,.A....,background
0.336,42,219,156,211,211,50,13,65,80,39751,TCP,0,0,4,1099,.AP.SF,background
0.0,43,164,45,110,42,219,155,26,80,59571,TCP,0,0,1,52,.A...F,background
0.0,42,219,156,231,143,72,8,137,56027,53,UDP,0,0,1,76,.A....,background
0.2,42,219,156,211,42,39,245,18,80,52518,TCP,0,0,6,2147,.AP.SF,background
7.252,42,219,156,211,133,133,130,7,80,60210,TCP,0,0,5,1006,.AP.SF,background
5.092,211,54,184,163,42,219,156,211,55168,80,TCP,0,0,7,1146,.AP.SF,background
0.0,42,219,156,231,143,72,8,137,41658,53,UDP,0,0,1,56,.A....,background
6.052,42,219,158,156,168,38,13,98,443,56783,TCP,0,0,51,58148,.AP.SF,background
8.264,42,219,158,156,168,38,13,187,443,52148,TCP,0,0,26,23069,.AP.SF,background
0.0,42,219,152,249,62,88,236,180,53,59987,UDP,0,0,1,110,.A....,background
0.0,42,219,145,202,192,19,173,181,53,6932,UDP,0,0,1,174,.A....,background
0.0,42,219,153,191,133,167,9,71,53,34972,UDP,0,0,1,1500,.A....,background
1.968,54,143,54,64,42,219,153,218,14751,80,TCP,0,40,11,742,.AP..F,background
3.092,42,219,159,95,118,216,95,134,37520,445,TCP,0,0,2,96,....S.,background
0.0,42,219,156,231,143,72,8,137,36446,53,UDP,0,0,1,56,.A....,background
0.0,42,219,159,95,143,72,8,137,29438,53,UDP,0,0,1,70,.A....,background
1.992,37,97,59,122,42,219,156,211,50999,443,TCP,0,0,8,1081,.AP..F,background
3.188,42,219,156,211,216,51,214,188,80,65069,TCP,0,0,8,3052,.AP.SF,background
75.024,42,219,157,24,216,61,69,132,50243,50154,UDP,0,0,13,1290,.A....,background
31.372,145,186,9,75,42,219,159,92,443,63690,TCP,0,0,11,5656,.AP.SF,background
0.0,133,255,173,159,42,219,159,92,23959,53,UDP,0,40,1,71,.A....,background
1.516,42,219,153,38,60,242,232,73,80,6250,TCP,0,0,19,21852,.AP.SF,background
0.28,42,219,156,211,165,11,2,136,443,26074,TCP,0,0,9,5738,.AP.SF,background
0.0,48,73,126,169,42,219,159,194,25965,53,UDP,0,72,1,69,.A....,background
0.0,56,179,218,195,42,219,153,7,0,2048,ICMP,0,0,1,1420,.A....,background
0.0,143,72,8,137,42,219,154,121,53,35756,UDP,0,0,1,86,.A....,background
1.316,185,124,85,122,42,219,153,205,52362,80,TCP,0,72,19,1483,.AP..F,background
0.324,192,143,84,56,42,219,156,181,25,59485,TCP,0,72,3,230,.AP.SF,background
0.0,193,27,165,12,42,219,155,59,40020,3280,UDP,0,40,1,48,.A....,background
0.0,42,219,153,26,51,146,224,10,53,64693,UDP,0,0,1,65,.A....,background
0.0,32,61,198,244,42,219,153,62,64735,53,UDP,0,72,1,78,.A....,background
1.276,78,169,1,61,42,219,155,28,55363,443,TCP,0,72,14,2953,.APRSF,background
0.384,248,18,146,44,42,219,159,71,80,35134,TCP,0,40,3,164,.A..SF,background
0.0,42,219,153,191,74,158,25,15,53,16723,UDP,0,0,15,22500,.A....,background
2.92,42,219,159,95,104,179,70,117,61352,445,TCP,0,0,2,96,....S.,background
0.0,204,97,73,33,42,219,153,62,36524,53,UDP,0,0,1,65,.A....,background
14.108,141,191,62,48,220,21,179,24,49918,80,TCP,0,0,2,104,.A...F,background
4.084,42,219,156,211,216,62,75,105,80,33577,TCP,0,0,4,888,.AP.SF,background
0.188,42,219,156,211,216,49,54,107,80,49240,TCP,0,0,4,1566,.AP.SF,background
0.0,143,72,8,137,42,219,156,231,53,36733,UDP,0,0,1,131,.A....,background
5.584,168,43,212,181,42,219,156,211,3984,443,TCP,0,0,9,1504,.APRS.,background
17.428,42,219,155,26,43,164,49,177,50378,80,TCP,0,0,6,1009,.AP.SF,background
0.0,208,91,64,25,42,219,152,249,45416,53,UDP,0,0,1,83,.A....,background
0.0,42,219,159,181,127,204,60,89,52190,123,UDP,0,0,1,76,.A....,background
0.0,215,73,143,117,42,219,153,191,17845,53,UDP,0,40,1,70,.A....,background
4.204,208,106,110,232,42,219,156,211,49348,80,TCP,0,0,5,603,.AP.S.,background
2.38,50,78,21,172,42,219,153,147,34560,80,TCP,0,40,40,2506,.AP.SF,background
0.0,42,219,158,175,216,59,193,243,443,65358,TCP,0,0,1,40,.A....,background
0.0,127,204,60,89,42,219,157,10,123,123,UDP,0,0,1,76,.A....,background
1.188,42,219,158,186,150,29,251,69,80,34334,TCP,0,0,4,228,.A..S.,background
0.0,42,219,153,156,143,72,8,137,38466,53,UDP,0,0,1,71,.A....,background
0.0,143,72,8,137,42,219,156,231,53,47606,UDP,0,0,1,125,.A....,background
2.124,143,72,8,137,42,219,145,19,53,64577,UDP,0,0,3,378,.A....,background
0.104,42,219,154,135,69,33,156,137,48107,80,TCP,0,0,5,524,.AP.SF,background
0.0,43,164,45,99,42,219,159,92,443,38043,TCP,0,0,2,80,...R..,background
5.12,223,82,37,74,42,219,153,128,53799,80,TCP,0,0,6,992,.AP.SF,background
0.0,225,193,191,164,42,219,146,102,33461,23,TCP,0,0,1,52,....S.,background
0.0,209,21,96,100,42,219,156,241,123,123,UDP,0,0,1,76,.A....,background
5.616,37,7,242,54,42,219,158,213,56556,80,TCP,0,0,9,2492,.AP.SF,background
2.964,42,219,154,116,197,174,25,206,80,38154,TCP,0,0,15,15743,.AP.SF,background
0.0,74,159,50,205,42,219,155,28,1078,443,TCP,0,8,1,40,...R..,background
0.0,143,72,8,137,42,219,154,105,53,47593,UDP,0,0,1,143,.A....,background
2.968,42,219,159,95,194,61,185,124,48584,445,TCP,0,0,2,96,....S.,background
0.232,211,33,18,41,42,219,156,211,51440,80,TCP,0,0,5,676,.AP.SF,background
82.996,42,219,159,197,216,54,97,3,62087,161,UDP,0,0,28,2120,.A....,background
0.356,223,80,96,227,42,219,155,86,65482,80,TCP,0,0,5,1476,.AP.SF,background
0.0,196,90,110,75,42,219,159,92,29659,53,UDP,0,72,1,60,.A....,background
0.0,42,219,156,231,143,72,8,137,49742,53,UDP,0,0,1,56,.A....,background
0.0,139,0,28,137,42,219,159,87,4371,53,UDP,0,0,1,69,.A....,background
2.94,42,219,159,95,121,144,136,209,27269,445,TCP,0,0,2,96,....S.,background
0.464,106,150,228,16,42,219,156,239,7014,80,TCP,0,40,4,491,.AP..F,background
0.0,213,183,144,55,42,219,158,180,35487,80,TCP,0,0,1,258,.AP..F,background
0.0,198,132,44,182,42,219,155,69,8363,1099,TCP,0,40,1,40,....S.,background
8.884,221,45,62,95,42,219,155,59,60251,42776,TCP,0,40,3,156,....S.,background
0.0,42,219,159,194,85,229,37,222,58577,53,UDP,0,0,1,73,.A....,background
1.04,42,219,158,213,223,12,143,155,59142,30022,TCP,0,0,2,80,.A...F,background
0.0,42,219,153,7,204,97,138,50,53,55106,UDP,0,0,1,134,.A....,background
1.636,42,219,159,82,133,18,60,180,10021,33012,TCP,0,0,11,655,.AP.SF,background
12.016,42,219,156,211,213,183,9,187,80,37635,TCP,0,0,7,2255,.AP.SF,background
6.752,42,219,156,211,211,34,88,134,443,57140,TCP,0,0,11,5854,.APRSF,background
0.0,173,197,208,100,42,219,152,249,1006,53,UDP,0,40,1,66,.A....,background
0.0,42,219,156,211,211,245,247,154,443,50293,TCP,0,0,1,52,.A....,background
2.696,42,219,154,96,76,164,179,119,80,49807,TCP,0,0,61,79936,.AP.SF,background
0.352,211,62,187,212,42,219,156,211,51397,443,TCP,0,0,9,1332,.AP.SF,background
0.0,165,60,76,161,42,219,156,211,34137,443,TCP,0,0,2,135,.APR..,background
10.0,43,164,45,102,42,219,159,86,443,42391,TCP,0,0,2,104,.A...F,background
0.0,42,219,156,211,131,139,67,245,443,52414,TCP,0,0,1,40,.A....,background
0.0,208,91,64,24,42,219,153,62,5485,53,UDP,0,0,1,77,.A....,background
0.532,42,219,159,82,201,162,30,5,21,44147,TCP,0,0,7,387,.AP.SF,background
0.996,216,35,200,97,42,219,156,211,55321,443,TCP,0,0,8,1037,.AP.SF,background
2.972,42,219,159,95,123,183,160,69,12249,445,TCP,0,0,2,96,....S.,background
0.264,42,219,156,211,213,93,12,132,80,56816,TCP,0,0,4,980,.AP.SF,background
0.808,42,219,154,108,168,105,72,196,25,51173,TCP,0,0,15,1836,.AP.SF,background
0.544,42,219,153,12,85,236,80,93,80,65521,TCP,0,0,9,8377,.AP.SF,background
0.0,42,219,159,86,143,72,4,250,51714,53,UDP,0,0,1,77,.A....,background
2.948,42,219,159,95,78,173,98,151,48695,445,TCP,0,0,2,96,....S.,background
0.544,79,28,0,207,42,219,156,211,56240,80,TCP,0,40,5,591,.AP.SF,background
0.0,143,72,8,137,42,219,154,155,53,47663,UDP,0,0,1,72,.A....,background
0.244,42,219,156,211,223,220,77,227,80,39472,TCP,0,0,4,1641,.AP.SF,background
0.0,248,15,231,235,42,219,153,191,43737,53,UDP,0,40,14,910,.A....,background
2.624,42,219,156,211,223,83,50,21,443,51593,TCP,0,0,6,1357,.AP.SF,background
0.12,42,219,155,103,211,40,119,40,110,26576,TCP,0,2,5,321,.AP...,background
0.816,42,219,153,12,85,236,82,226,80,55567,TCP,0,0,9,8950,.AP.SF,background
19.644,42,219,153,57,74,218,81,219,80,50425,TCP,0,0,25,28856,.AP.SF,background
0.0,81,106,134,5,42,219,153,191,39552,53,UDP,0,40,11,715,.A....,background
0.736,42,219,156,211,67,207,246,230,443,56405,TCP,0,0,6,1336,.AP.SF,background
0.0,42,219,158,225,143,72,8,137,51274,53,UDP,0,0,1,73,.A....,background
0.0,42,219,153,191,85,229,223,246,53,63519,UDP,0,0,15,22500,.A....,background
0.036,218,147,159,187,42,219,158,212,58204,64051,UDP,0,40,2,196,.A....,background
0.004,42,219,159,86,150,32,252,252,33507,443,TCP,0,0,2,116,.A....,background
0.0,200,16,151,230,42,219,153,62,30567,53,UDP,0,40,1,74,.A....,background
0.24,42,219,155,56,214,47,106,130,80,55153,TCP,0,0,8,6329,.AP.SF,background
0.356,42,219,156,211,208,104,109,175,443,52908,TCP,0,0,10,5522,.AP.SF,background
1.496,51,167,159,22,42,219,155,28,46956,443,TCP,0,72,13,2929,.APRSF,background
2.992,42,219,159,95,204,0,39,178,58088,445,TCP,0,0,2,96,....S.,background
0.308,42,219,156,231,53,170,108,168,49608,443,TCP,0,0,5,279,.AP.S.,background
0.0,69,55,59,108,42,219,146,160,5085,5060,UDP,0,72,1,433,.A....,background
0.144,133,78,128,69,42,219,156,228,59305,3389,TCP,0,40,2,80,.A...F,background
36.18,42,219,156,211,223,86,142,247,443,49447,TCP,0,0,12,6275,.APRSF,background
0.588,42,219,159,85,66,170,52,128,27012,55046,TCP,0,0,2,90,.AP...,background
0.0,185,113,172,219,42,219,157,222,443,30548,TCP,0,72,1,72,.AP...,background
0.0,42,219,159,86,43,164,45,69,36718,443,TCP,0,0,1,52,.A....,background
37.34,43,164,44,14,42,219,155,26,80,45980,TCP,0,0,4,601,.AP.SF,background
6.268,42,219,156,211,211,45,189,93,443,51027,TCP,0,0,10,5747,.AP.SF,background
0.0,42,219,159,194,60,209,155,7,53,36929,UDP,0,0,1,96,.A....,background
0.0,208,91,64,25,42,219,153,62,52372,53,UDP,0,0,1,73,.A....,background
0.416,201,170,229,26,42,219,154,100,49286,80,TCP,0,0,7,785,.AP.SF,background
0.0,83,46,252,68,42,219,159,106,80,46245,TCP,0,40,1,40,.A.R..,background
1.056,42,219,145,114,212,76,232,48,80,37978,TCP,0,0,9,9532,.AP.SF,background
0.0,42,219,152,249,98,135,201,92,53,53175,UDP,0,0,1,69,.A....,background
0.0,42,219,159,88,143,72,8,137,28039,53,UDP,0,0,1,65,.A....,background
0.0,52,215,53,167,42,219,159,90,50000,58453,TCP,0,72,1,40,.A..S.,background
0.0,42,219,153,89,42,201,128,66,64460,53,UDP,0,0,1,74,.A....,background
0.0,42,219,155,102,51,34,49,107,53,41775,UDP,0,0,1,186,.A....,background
0.724,42,219,154,107,66,105,58,102,80,13895,TCP,0,0,50,69346,.AP...,background
0.248,218,146,207,65,42,219,156,211,52707,80,TCP,0,40,7,692,.APRSF,background
4.288,42,219,156,211,220,161,136,111,443,59217,TCP,0,0,7,1459,.AP.SF,background
3.044,42,219,159,95,218,217,153,54,7333,445,TCP,0,0,2,96,....S.,background
0.0,42,219,159,92,77,67,174,154,54091,51413,TCP,0,0,1,41,.A....,background
3.52,42,219,159,106,208,66,92,230,12010,28028,TCP,0,0,5,1080,.AP.SF,background
1.372,70,186,16,7,42,219,155,28,52992,443,TCP,0,0,11,2809,.APRSF,background
0.0,143,72,8,137,42,219,156,231,53,39455,UDP,0,0,1,131,.A....,background
0.0,143,72,8,137,42,219,154,98,53,35016,UDP,0,0,1,123,.A....,background
0.0,42,219,159,82,201,167,181,75,8000,43175,TCP,0,0,1,52,.A....,background
4.396,42,219,156,211,213,38,96,208,80,52286,TCP,0,0,4,895,.AP.SF,background
0.0,143,72,4,250,42,219,154,159,53,55620,UDP,0,0,1,93,.A....,background
1.036,131,136,60,141,42,219,156,211,59689,443,TCP,0,0,12,2138,.AP.SF,background
0.3,42,219,156,211,211,39,215,230,80,49755,TCP,0,0,4,942,.AP.SF,background
0.324,37,112,65,213,42,219,156,211,60128,80,TCP,0,40,6,676,.AP.SF,background
0.596,42,219,155,56,185,89,160,123,80,34248,TCP,0,0,5,666,.AP.SF,background
0.0,214,40,192,73,42,219,153,62,17083,53,UDP,0,0,1,80,.A....,background
0.0,143,72,8,137,42,219,158,226,53,34084,UDP,0,0,1,122,.A....,background
0.52,165,42,223,164,42,219,156,211,49273,80,TCP,0,0,6,686,.AP.SF,background
4.084,64,85,25,106,42,219,155,28,26899,443,TCP,0,72,11,2809,.APRSF,background
0.132,42,219,159,95,96,128,61,104,53293,80,TCP,0,0,6,404,.AP.SF,background
0.0,42,219,155,103,143,72,8,137,41299,53,UDP,0,0,2,136,.A....,background
14.76,42,219,156,211,69,23,220,174,443,33047,TCP,0,0,19,10576,.AP.SF,background
0.228,201,160,60,90,42,219,156,211,64042,80,TCP,0,0,6,739,.AP.SF,background
0.004,42,219,153,191,235,146,157,36,53,39713,UDP,0,0,25,37500,.A....,background
5.352,42,219,156,211,165,146,117,211,443,51064,TCP,0,0,11,6096,.AP.SF,background
0.0,143,72,8,137,42,219,155,100,53,43628,UDP,0,0,1,80,.A....,background
0.0,238,22,223,77,42,219,159,195,5664,53,UDP,0,0,1,71,.A....,background
0.096,42,219,156,231,96,248,59,66,45543,6379,TCP,0,0,5,348,.AP.S.,background
2.928,42,219,159,95,116,17,251,60,31165,445,TCP,0,0,2,96,....S.,background
2.028,42,219,155,26,74,57,204,138,443,28633,TCP,0,0,7,3397,.AP.S.,background
0.0,42,219,156,231,143,72,8,137,36789,53,UDP,0,0,1,56,.A....,background
0.332,42,219,156,211,165,129,146,252,80,36281,TCP,0,0,4,901,.AP.SF,background
0.0,42,219,155,26,74,158,129,152,443,16419,TCP,0,0,1,52,.A...F,background
0.04,158,128,198,138,42,219,154,105,63485,80,TCP,0,0,6,788,.AP.SF,background
0.268,193,27,0,81,42,219,159,85,443,33400,TCP,0,40,4,3060,.A.RS.,background
0.0,143,72,8,137,42,219,159,85,53,27037,UDP,0,0,1,76,.A....,background
