flow_id,src_ip,dst_ip,src_port,dst_port,protocol,service_name,bytes,packets,duration_ms,tcp_flags,input_interface,output_interface,tos,direction,host_type,ext_category
FLOW_2456,10.4.33.154,54.38.95.13,62793,53,17,DNS,25824,91,28533,SYN-ACK,Gi0/0,Gi0/3,32,outbound,workstation,mail_server
FLOW_2457,10.3.208.122,40.204.131.25,65289,25,6,SMTP,29231,56,3095,RST,Gi1/1,Gi1/1,0,inbound,workstation,cloud_service
FLOW_2458,10.2.178.54,20.50.68.43,63513,993,6,IMAPS,13867,1,3366,SYN-ACK,Gi1/0,Gi1/0,46,outbound,workstation,web_server
FLOW_2459,10.1.155.52,40.41.173.187,60929,6379,6,REDIS,927,45,32426,PSH-ACK,Gi1/1,Gi1/0,0,outbound,server,dns_server
FLOW_2460,10.2.53.229,199.40.97.204,63129,123,17,NTP,28287,47,9876,ACK,Gi1/0,Gi1/0,46,outbound,workstation,web_server
FLOW_2461,10.3.30.10,8.108.233.76,51278,123,17,NTP,1444,33,51842,SYN,Gi0/1,Gi0/0,0,outbound,printer,web_server
FLOW_2462,10.3.21.46,72.167.45.25,49575,143,6,IMAP,108884,27,3155,RST,Gi0/2,Gi0/0,0,inbound,printer,cloud_service
FLOW_2463,10.5.60.205,17.234.207.74,52723,5432,6,POSTGRESQL,58171,118,19596,PSH-ACK,Gi0/1,Gi0/2,0,inbound,server,cdn
FLOW_2464,10.4.100.164,40.196.163.31,64871,3306,6,MYSQL,37212,30,684,ACK,Gi0/2,Gi0/1,46,inbound,server,dns_server
FLOW_2465,10.3.71.105,93.133.177.191,64328,53,17,DNS,10738,74,61825,FIN-ACK,Gi0/1,Gi0/3,40,outbound,printer,dns_server
FLOW_2466,10.1.128.143,34.28.93.71,52256,22,6,SSH,8478,18,777,RST,Gi0/2,Gi1/0,40,outbound,printer,dns_server
FLOW_2467,10.3.173.173,64.202.136.241,57563,123,17,NTP,4151,16,78158,ACK,Gi0/2,Gi0/1,0,outbound,workstation,api_endpoint
FLOW_2468,10.5.8.222,8.61.130.176,54794,143,6,IMAP,68694,97,8306,SYN,Gi0/2,Gi0/0,32,outbound,server,mail_server
FLOW_2469,10.3.220.174,64.163.159.160,56652,21,6,FTP,63232,112,34938,ACK,Gi1/0,Gi0/0,40,outbound,workstation,cdn
FLOW_2470,10.3.229.197,204.11.129.237,58843,161,17,SNMP,48806,33,91313,PSH-ACK,Gi0/2,Gi0/1,0,outbound,iot_device,web_server
FLOW_2471,10.5.114.83,54.81.15.144,52313,161,17,SNMP,4102,2,44142,ACK,Gi0/1,Gi0/1,40,outbound,workstation,cdn
FLOW_2472,10.3.63.142,31.90.211.191,49157,80,6,HTTP,35438,124,68575,SYN,Gi0/2,Gi0/2,0,outbound,iot_device,api_endpoint
FLOW_2473,10.4.100.164,199.24.125.134,59169,3306,6,MYSQL,5080,4,6654,PSH-ACK,Gi0/2,Gi0/0,0,outbound,server,cloud_service
FLOW_2474,10.1.19.148,142.197.55.74,52418,25,6,SMTP,157857,37,75994,ACK,Gi0/3,Gi1/0,40,outbound,iot_device,web_server
FLOW_2475,10.3.21.46,23.136.60.60,64426,143,6,IMAP,27665,121,49618,ACK,Gi1/1,Gi0/2,0,outbound,printer,api_endpoint
FLOW_2476,10.1.20.88,17.34.147.91,64708,443,6,HTTPS,82388,8,2942,ACK,Gi0/3,Gi1/1,0,outbound,workstation,cdn
FLOW_2477,10.1.20.88,17.34.147.91,63278,25,6,SMTP,36816,15,71125,RST-ACK,Gi0/3,Gi1/1,0,outbound,workstation,cdn
FLOW_2478,10.3.63.142,72.188.38.86,59893,80,6,HTTP,41222,31,48801,ACK,Gi1/0,Gi0/0,0,inbound,iot_device,mail_server
FLOW_2479,10.3.22.19,35.192.43.170,49737,22,6,SSH,20898,50,27733,SYN,Gi1/0,Gi0/3,0,outbound,workstation,mail_server
FLOW_2480,10.1.169.178,172.115.176.235,55796,21,6,FTP,45484,4,489,SYN-ACK,Gi0/2,Gi1/0,0,outbound,server,cdn
FLOW_2481,10.2.53.229,13.41.130.123,50357,123,17,NTP,13924,39,56382,SYN,Gi1/0,Gi1/1,0,inbound,workstation,dns_server
FLOW_2482,10.2.221.156,64.190.198.121,61016,53,17,DNS,17823,61,34573,ACK,Gi0/3,Gi0/3,0,inbound,iot_device,web_server
FLOW_2483,10.4.229.250,208.224.230.164,59225,993,6,IMAPS,95330,117,465,ACK,Gi0/2,Gi1/0,46,outbound,workstation,api_endpoint
FLOW_2484,10.1.29.169,17.69.68.64,57750,6379,6,REDIS,57947,3,23316,PSH-ACK,Gi0/1,Gi0/0,0,outbound,workstation,dns_server
FLOW_2485,10.2.98.35,23.22.167.116,56358,6379,6,REDIS,31549,26,30888,RST-ACK,Gi1/0,Gi1/0,32,inbound,workstation,cloud_service
FLOW_2486,10.5.114.83,54.81.15.144,63992,161,17,SNMP,26820,82,2874,PSH-ACK,Gi0/3,Gi0/3,0,outbound,workstation,cdn
FLOW_2487,10.3.204.239,93.55.55.95,56973,3306,6,MYSQL,36938,18,205250,RST-ACK,Gi0/0,Gi0/2,0,inbound,workstation,mail_server
FLOW_2488,10.3.145.113,64.98.113.127,55317,22,6,SSH,21661,99,47725,FIN-ACK,Gi1/0,Gi1/1,0,outbound,workstation,web_server
FLOW_2489,10.2.33.126,20.0.138.212,60658,993,6,IMAPS,72576,21,8389,FIN-ACK,Gi1/1,Gi1/0,32,outbound,workstation,mail_server
FLOW_2490,10.5.114.83,54.81.15.144,50528,161,17,SNMP,11589,26,60337,PSH-ACK,Gi1/0,Gi0/1,0,outbound,workstation,cdn
FLOW_2491,10.3.71.105,17.195.226.198,56634,53,17,DNS,87592,30,17129,RST,Gi0/1,Gi0/1,32,outbound,printer,cloud_service
FLOW_2492,10.4.212.233,204.169.17.89,63721,25,6,SMTP,62288,42,140495,ACK,Gi1/1,Gi0/3,40,inbound,workstation,dns_server
FLOW_2493,10.3.22.19,35.192.43.170,54786,22,6,SSH,117209,36,20973,PSH-ACK,Gi0/0,Gi1/0,0,outbound,workstation,mail_server
FLOW_2494,10.3.21.46,72.167.45.25,63225,143,6,IMAP,54840,1,6663,ACK,Gi1/0,Gi0/2,40,outbound,printer,cloud_service
FLOW_2495,10.1.169.178,17.158.184.187,57724,21,6,FTP,36739,55,60976,ACK,Gi1/1,Gi1/0,0,outbound,server,mail_server
FLOW_2496,10.5.114.83,34.228.197.43,49368,161,17,SNMP,71257,6,92286,RST,Gi0/0,Gi0/2,0,outbound,workstation,cloud_service
FLOW_2497,10.5.60.205,17.234.207.74,57245,5432,6,POSTGRESQL,34393,75,24665,ACK,Gi0/3,Gi0/2,0,outbound,server,cdn
FLOW_2498,10.3.220.174,17.112.17.132,51659,21,6,FTP,20504,14,19318,ACK,Gi1/1,Gi0/2,0,outbound,workstation,web_server
FLOW_2499,10.1.128.143,208.34.126.88,65066,22,6,SSH,22343,19,53302,ACK,Gi0/2,Gi1/1,40,outbound,printer,mail_server
FLOW_2500,10.3.173.173,64.202.136.241,50462,123,17,NTP,15053,15,3164,ACK,Gi0/3,Gi1/1,0,inbound,workstation,api_endpoint
FLOW_2501,10.5.245.10,8.15.171.131,49452,443,6,HTTPS,18824,20,35106,ACK,Gi0/1,Gi0/3,32,outbound,workstation,cloud_service
FLOW_2502,10.1.29.169,17.69.68.64,56312,6379,6,REDIS,103285,28,67209,ACK,Gi0/2,Gi0/2,46,inbound,workstation,dns_server
FLOW_2503,10.5.107.60,204.222.115.5,49783,143,6,IMAP,8000,0,35167,ACK,Gi1/0,Gi0/2,0,outbound,workstation,cdn
FLOW_2504,10.1.19.148,74.176.191.215,57960,25,6,SMTP,10848,71,6344,PSH-ACK,Gi0/3,Gi1/0,40,outbound,iot_device,dns_server
FLOW_2505,10.5.114.83,34.228.197.43,62926,161,17,SNMP,55190,10,107826,PSH-ACK,Gi0/0,Gi0/0,32,outbound,workstation,cloud_service
FLOW_2506,10.3.220.174,17.112.17.132,57198,21,6,FTP,104896,92,50388,PSH-ACK,Gi0/0,Gi0/1,0,inbound,workstation,web_server
FLOW_2507,10.3.247.248,157.128.61.221,57419,143,6,IMAP,19615,8,17080,PSH-ACK,Gi0/2,Gi0/1,0,outbound,iot_device,cdn
FLOW_2508,10.2.20.41,72.102.211.138,56692,110,6,POP3,3605,2,10181,PSH-ACK,Gi1/1,Gi1/0,0,outbound,workstation,dns_server
FLOW_2509,10.3.208.122,23.105.51.140,50286,53,17,DNS,68703,23,44483,ACK,Gi0/0,Gi0/2,46,outbound,workstation,mail_server
FLOW_2510,10.3.22.19,35.192.43.170,55274,22,6,SSH,5807,24,25545,SYN,Gi1/0,Gi0/0,0,inbound,workstation,mail_server
FLOW_2511,10.3.145.113,64.98.113.127,64869,22,6,SSH,19032,21,9436,ACK,Gi1/0,Gi1/1,46,outbound,workstation,web_server
FLOW_2512,10.2.107.89,8.20.211.195,61588,6379,6,REDIS,230798,69,18791,ACK,Gi1/0,Gi0/0,46,inbound,server,dns_server
FLOW_2513,10.3.88.117,172.145.131.237,52338,110,6,POP3,38691,50,7236,PSH-ACK,Gi1/0,Gi0/0,0,outbound,workstation,api_endpoint
FLOW_2514,10.3.71.105,93.133.177.191,60826,53,17,DNS,51274,199,32033,FIN-ACK,Gi0/1,Gi0/2,0,inbound,printer,dns_server
FLOW_2515,10.3.208.122,40.204.131.25,49618,25,6,SMTP,124665,67,93555,ACK,Gi0/2,Gi0/1,0,outbound,workstation,cloud_service
FLOW_2516,10.5.60.205,35.96.35.121,53017,5432,6,POSTGRESQL,193397,132,20388,ACK,Gi0/0,Gi0/1,0,outbound,server,api_endpoint
FLOW_2517,10.4.2.244,13.4.102.122,62993,3389,6,RDP,13775,34,8834,SYN,Gi0/0,Gi0/3,0,outbound,printer,api_endpoint
FLOW_2518,10.4.166.211,40.142.213.223,61637,993,6,IMAPS,28563,16,41406,PSH-ACK,Gi1/1,Gi1/0,0,outbound,workstation,cloud_service
FLOW_2519,10.3.220.174,17.112.17.132,61631,21,6,FTP,11735,11,2843,PSH-ACK,Gi0/0,Gi0/0,0,outbound,workstation,web_server
FLOW_2520,10.1.173.140,13.174.116.75,63349,3389,6,RDP,47152,39,9204,FIN-ACK,Gi0/0,Gi0/2,0,inbound,printer,web_server
FLOW_2521,10.5.137.63,74.86.217.107,53859,80,6,HTTP,34944,50,24534,RST,Gi0/3,Gi0/0,46,outbound,iot_device,mail_server
FLOW_2522,10.3.63.142,31.90.211.191,59836,80,6,HTTP,40523,14,50182,PSH-ACK,Gi0/2,Gi0/3,46,outbound,iot_device,api_endpoint
FLOW_2523,10.1.20.88,17.34.147.91,49670,443,6,HTTPS,38429,42,69274,RST,Gi0/1,Gi0/3,46,outbound,workstation,cdn
FLOW_2524,10.3.108.103,35.227.76.94,63052,110,6,POP3,36386,7,36328,RST,Gi1/0,Gi0/1,46,inbound,printer,api_endpoint
FLOW_2525,10.4.100.164,40.196.163.31,58207,3306,6,MYSQL,27858,44,4618,SYN,Gi0/0,Gi0/3,0,inbound,server,dns_server
FLOW_2526,10.4.21.81,151.146.141.136,55138,443,6,HTTPS,48520,1,36982,RST-ACK,Gi0/0,Gi0/2,32,inbound,printer,api_endpoint
FLOW_2527,10.5.114.83,54.81.15.144,61190,161,17,SNMP,13824,27,27807,ACK,Gi0/3,Gi1/0,0,inbound,workstation,cdn
FLOW_2528,10.3.145.113,8.229.200.38,51033,22,6,SSH,23862,51,1774,ACK,Gi0/2,Gi0/0,46,outbound,workstation,web_server
FLOW_2529,10.3.139.10,199.79.71.164,50487,80,6,HTTP,59252,14,26969,RST-ACK,Gi0/1,Gi1/0,46,outbound,workstation,cloud_service
FLOW_2530,10.1.169.178,172.115.176.235,64310,21,6,FTP,20567,18,1036,ACK,Gi1/1,Gi0/0,40,outbound,server,cdn
FLOW_2531,10.1.173.140,13.174.116.75,64139,3389,6,RDP,23348,4,11704,SYN-ACK,Gi1/0,Gi0/0,32,outbound,printer,web_server
FLOW_2532,10.5.137.63,23.234.215.11,64584,161,17,SNMP,4435,68,30358,SYN-ACK,Gi0/1,Gi0/2,0,outbound,iot_device,dns_server
FLOW_2533,10.3.30.10,8.108.233.76,57911,123,17,NTP,23058,35,110427,FIN-ACK,Gi0/3,Gi0/3,46,outbound,printer,web_server
FLOW_2534,10.3.247.248,157.128.61.221,59106,143,6,IMAP,100488,0,3537,SYN-ACK,Gi1/1,Gi0/2,32,outbound,iot_device,cdn
FLOW_2535,10.2.98.35,23.22.167.116,60766,6379,6,REDIS,27879,71,62413,ACK,Gi0/2,Gi1/1,0,outbound,workstation,cloud_service
FLOW_2536,10.3.208.122,23.105.51.140,60430,53,17,DNS,187289,30,7190,PSH-ACK,Gi0/1,Gi0/3,32,inbound,workstation,mail_server
FLOW_2537,10.2.221.156,204.158.182.202,60931,53,17,DNS,134693,48,30520,PSH-ACK,Gi1/1,Gi0/1,46,outbound,iot_device,api_endpoint
FLOW_2538,10.3.220.174,64.163.159.160,54464,21,6,FTP,18847,63,58374,RST-ACK,Gi0/1,Gi0/1,0,outbound,workstation,cdn
FLOW_2539,10.3.21.46,23.136.60.60,62878,143,6,IMAP,21942,10,48584,PSH-ACK,Gi0/1,Gi1/0,0,outbound,printer,api_endpoint
FLOW_2540,10.1.91.219,64.80.25.231,59584,21,6,FTP,25393,14,163938,SYN-ACK,Gi0/2,Gi1/0,0,inbound,printer,api_endpoint
FLOW_2541,10.3.139.10,199.79.71.164,54396,80,6,HTTP,15627,31,5446,ACK,Gi0/0,Gi0/1,0,outbound,workstation,cloud_service
FLOW_2542,10.3.173.173,64.202.136.241,60027,123,17,NTP,38240,20,65579,PSH-ACK,Gi0/1,Gi0/2,46,inbound,workstation,api_endpoint
FLOW_2543,10.3.145.113,8.229.200.38,62010,22,6,SSH,19827,29,3562,SYN-ACK,Gi0/3,Gi1/1,0,outbound,workstation,web_server
FLOW_2544,10.1.173.140,17.53.242.56,56852,3389,6,RDP,31541,6,56777,FIN-ACK,Gi1/1,Gi0/2,40,outbound,printer,cdn
FLOW_2545,10.5.114.83,54.81.15.144,53067,161,17,SNMP,67581,94,90223,PSH-ACK,Gi0/2,Gi0/3,46,inbound,workstation,cdn
FLOW_2546,10.3.22.19,52.43.64.40,56765,22,6,SSH,2204,43,773,SYN,Gi0/0,Gi0/2,0,inbound,workstation,web_server
FLOW_2547,10.3.145.113,8.229.200.38,60796,22,6,SSH,32819,45,20256,PSH-ACK,Gi1/1,Gi0/1,46,outbound,workstation,web_server
FLOW_2548,10.5.173.247,151.157.67.141,53345,443,6,HTTPS,47896,35,14697,SYN-ACK,Gi0/3,Gi0/3,32,outbound,workstation,cdn
FLOW_2549,10.1.29.169,104.50.91.163,51708,6379,6,REDIS,127296,5,115810,PSH-ACK,Gi0/1,Gi0/1,0,outbound,workstation,cloud_service
FLOW_2550,10.3.208.122,23.105.51.140,55990,53,17,DNS,7233,2,150624,ACK,Gi1/1,Gi1/1,40,outbound,workstation,mail_server
FLOW_2551,10.2.53.229,199.40.97.204,59877,123,17,NTP,38741,15,996,RST-ACK,Gi0/2,Gi0/3,40,inbound,workstation,web_server
FLOW_2552,10.2.98.35,23.22.167.116,65383,6379,6,REDIS,86156,23,4,ACK,Gi1/1,Gi1/0,0,outbound,workstation,cloud_service
FLOW_2553,10.4.42.99,64.154.3.248,55998,5432,6,POSTGRESQL,4327,86,21941,FIN-ACK,Gi0/0,Gi1/1,40,outbound,printer,mail_server
FLOW_2554,10.3.227.28,8.243.31.56,61293,110,6,POP3,50698,11,57561,SYN,Gi0/1,Gi0/0,0,outbound,iot_device,mail_server
FLOW_2555,10.2.53.229,199.40.97.204,55663,123,17,NTP,140597,74,20633,RST-ACK,Gi0/2,Gi0/1,0,outbound,workstation,web_server
FLOW_2556,10.5.107.60,64.40.80.158,55144,5432,6,POSTGRESQL,75209,13,6435,ACK,Gi0/1,Gi1/1,46,inbound,workstation,web_server
FLOW_2557,10.5.224.105,93.213.37.98,59528,161,17,SNMP,45125,18,46077,FIN-ACK,Gi1/0,Gi0/1,0,outbound,workstation,api_endpoint
FLOW_2558,10.2.178.54,20.50.68.43,49611,993,6,IMAPS,68298,27,56767,RST-ACK,Gi0/2,Gi0/0,0,outbound,workstation,web_server
FLOW_2559,10.3.204.239,93.55.55.95,55986,123,17,NTP,8740,32,42175,PSH-ACK,Gi0/3,Gi0/0,0,inbound,workstation,mail_server
FLOW_2560,10.3.88.117,172.145.131.237,63169,21,6,FTP,136729,30,2759,ACK,Gi0/1,Gi0/0,46,outbound,workstation,api_endpoint
FLOW_2561,10.2.107.89,40.192.219.23,53183,80,6,HTTP,15150,46,7504,RST,Gi1/0,Gi0/3,0,outbound,server,cloud_service
FLOW_2562,10.2.107.89,40.192.219.23,49181,80,6,HTTP,13537,139,114474,SYN,Gi0/3,Gi0/3,40,inbound,server,cloud_service
FLOW_2563,10.3.63.142,72.188.38.86,58960,80,6,HTTP,15812,86,29350,ACK,Gi1/0,Gi0/2,0,inbound,iot_device,mail_server
FLOW_2564,10.3.229.197,208.238.177.232,58071,161,17,SNMP,10252,51,60371,PSH-ACK,Gi0/1,Gi1/0,0,outbound,iot_device,mail_server
FLOW_2565,10.5.245.10,93.140.89.185,58250,443,6,HTTPS,4072,95,38382,PSH-ACK,Gi0/1,Gi1/0,32,outbound,workstation,mail_server
FLOW_2566,10.3.220.174,64.163.159.160,51064,21,6,FTP,14814,70,1884,SYN-ACK,Gi0/2,Gi0/1,46,inbound,workstation,cdn
FLOW_2567,10.3.88.117,204.75.93.26,50973,110,6,POP3,12786,55,8413,PSH-ACK,Gi0/2,Gi1/0,0,outbound,workstation,cloud_service
FLOW_2568,10.3.63.142,31.90.211.191,54112,80,6,HTTP,42655,4,131234,PSH-ACK,Gi0/2,Gi1/0,0,outbound,iot_device,api_endpoint
FLOW_2569,10.3.208.122,40.204.131.25,64277,25,6,SMTP,92678,54,20689,RST,Gi0/0,Gi1/1,46,outbound,workstation,cloud_service
FLOW_2570,10.1.128.143,34.28.93.71,58965,22,6,SSH,54558,38,14923,PSH-ACK,Gi1/0,Gi0/1,46,outbound,printer,dns_server
FLOW_2571,10.2.53.229,13.41.130.123,64125,123,17,NTP,4989,40,34545,RST-ACK,Gi1/0,Gi1/1,0,outbound,workstation,dns_server
FLOW_2572,10.3.119.37,17.181.211.241,62251,3389,6,RDP,83173,47,55194,ACK,Gi1/1,Gi0/3,40,outbound,workstation,mail_server
FLOW_2573,10.4.42.99,64.154.3.248,61475,5432,6,POSTGRESQL,201471,52,65075,RST,Gi0/2,Gi0/2,46,inbound,printer,mail_server
FLOW_2574,10.5.224.105,93.213.37.98,54398,161,17,SNMP,126139,133,26297,RST-ACK,Gi1/1,Gi0/3,46,inbound,workstation,api_endpoint
FLOW_2575,10.1.169.178,172.115.176.235,54179,21,6,FTP,62092,6,8619,RST-ACK,Gi1/0,Gi1/1,0,inbound,server,cdn
FLOW_2576,10.3.247.248,157.128.61.221,58010,143,6,IMAP,9681,26,2532,SYN-ACK,Gi1/0,Gi0/0,32,outbound,iot_device,cdn
FLOW_2577,10.2.98.35,23.22.167.116,62220,6379,6,REDIS,18821,72,16340,ACK,Gi0/0,Gi0/2,0,inbound,workstation,cloud_service
FLOW_2578,10.4.22.189,104.12.235.110,62420,3306,6,MYSQL,98158,27,36766,ACK,Gi1/0,Gi0/1,0,inbound,workstation,api_endpoint
FLOW_2579,10.4.166.211,40.142.213.223,56822,993,6,IMAPS,5973,63,62908,SYN,Gi1/1,Gi0/3,0,outbound,workstation,cloud_service
FLOW_2580,10.1.91.219,35.135.153.182,56819,21,6,FTP,23113,33,31697,ACK,Gi1/1,Gi0/1,0,inbound,printer,mail_server
FLOW_2581,10.3.173.173,64.202.136.241,53648,123,17,NTP,110030,15,50755,ACK,Gi0/2,Gi0/1,40,outbound,workstation,api_endpoint
FLOW_2582,10.1.9.139,35.185.155.127,59170,5432,6,POSTGRESQL,160271,31,5564,SYN-ACK,Gi1/1,Gi1/1,32,outbound,iot_device,dns_server
FLOW_2583,10.1.128.143,208.34.126.88,52114,22,6,SSH,2703,102,3846,FIN-ACK,Gi1/0,Gi0/2,0,inbound,printer,mail_server
FLOW_2584,10.1.20.88,23.173.156.147,50694,25,6,SMTP,20651,108,35037,PSH-ACK,Gi1/0,Gi0/0,0,outbound,workstation,dns_server
FLOW_2585,10.5.173.247,151.47.193.87,60325,443,6,HTTPS,31918,30,2807,SYN,Gi0/2,Gi0/2,0,outbound,workstation,mail_server
FLOW_2586,10.5.114.83,34.228.197.43,56333,161,17,SNMP,48478,11,5617,PSH-ACK,Gi0/2,Gi0/1,0,outbound,workstation,cloud_service
FLOW_2587,10.3.220.174,64.163.159.160,51271,21,6,FTP,1046,0,2395,ACK,Gi1/1,Gi0/0,40,inbound,workstation,cdn
FLOW_2588,10.4.166.211,8.239.173.177,61086,3306,6,MYSQL,23342,5,2192,ACK,Gi0/2,Gi1/0,32,outbound,workstation,cloud_service
FLOW_2589,10.1.9.139,35.185.155.127,54802,5432,6,POSTGRESQL,34662,52,6084,PSH-ACK,Gi1/0,Gi0/1,0,outbound,iot_device,dns_server
FLOW_2590,10.5.224.105,54.76.160.211,55332,161,17,SNMP,88322,67,2906,PSH-ACK,Gi1/1,Gi0/2,0,outbound,workstation,cloud_service
FLOW_2591,10.3.247.248,35.126.134.34,60008,143,6,IMAP,139330,15,56828,SYN-ACK,Gi0/1,Gi0/2,0,inbound,iot_device,cloud_service
FLOW_2592,10.5.114.83,34.228.197.43,63726,161,17,SNMP,40140,14,50339,ACK,Gi0/3,Gi0/3,40,outbound,workstation,cloud_service
FLOW_2593,10.3.173.173,20.245.218.214,62887,123,17,NTP,233452,31,93550,PSH-ACK,Gi0/3,Gi0/0,0,outbound,workstation,cdn
FLOW_2594,10.3.71.105,17.195.226.198,53726,53,17,DNS,6584,66,27697,RST-ACK,Gi0/1,Gi0/2,32,outbound,printer,cloud_service
FLOW_2595,10.3.229.197,204.11.129.237,49949,161,17,SNMP,96616,61,9390,SYN,Gi0/1,Gi1/0,0,outbound,iot_device,web_server
FLOW_2596,10.3.22.19,52.43.64.40,60960,22,6,SSH,159860,3,17186,PSH-ACK,Gi1/1,Gi1/1,46,outbound,workstation,web_server
FLOW_2597,10.4.2.244,17.30.254.148,63940,3389,6,RDP,138782,2,16969,ACK,Gi1/1,Gi1/1,46,inbound,printer,api_endpoint
FLOW_2598,10.3.21.46,23.136.60.60,54328,143,6,IMAP,16157,86,11445,ACK,Gi0/3,Gi0/2,40,outbound,printer,api_endpoint
FLOW_2599,10.3.108.103,35.227.76.94,57049,3389,6,RDP,59852,44,42688,SYN,Gi0/2,Gi1/0,40,outbound,printer,api_endpoint
FLOW_2600,10.2.178.54,20.50.68.43,61516,993,6,IMAPS,37445,7,5894,PSH-ACK,Gi1/0,Gi0/0,0,outbound,workstation,web_server
FLOW_2601,10.3.229.197,208.238.177.232,55787,161,17,SNMP,117811,30,2302,ACK,Gi1/1,Gi0/1,0,outbound,iot_device,mail_server
FLOW_2602,10.4.21.81,52.155.48.152,65097,443,6,HTTPS,182812,54,21802,ACK,Gi0/3,Gi0/2,0,outbound,printer,cdn
FLOW_2603,10.3.71.105,93.133.177.191,60389,53,17,DNS,91342,48,972,ACK,Gi0/0,Gi0/2,0,outbound,printer,dns_server
FLOW_2604,10.1.169.178,172.115.176.235,51650,21,6,FTP,25904,168,9152,SYN,Gi1/1,Gi0/0,0,outbound,server,cdn
FLOW_2605,10.2.53.229,13.41.130.123,57312,123,17,NTP,58350,22,64825,PSH-ACK,Gi0/1,Gi0/0,0,outbound,workstation,dns_server
FLOW_2606,10.3.208.122,40.204.131.25,54302,25,6,SMTP,74647,31,34895,PSH-ACK,Gi1/1,Gi0/1,0,outbound,workstation,cloud_service
FLOW_2607,10.3.119.37,17.181.211.241,52910,3389,6,RDP,27718,155,560,PSH-ACK,Gi0/0,Gi0/1,0,outbound,workstation,mail_server
FLOW_2608,10.4.100.164,40.196.163.31,51290,3306,6,MYSQL,40839,31,63991,SYN-ACK,Gi1/0,Gi0/0,0,outbound,server,dns_server
FLOW_2609,10.5.107.60,204.222.115.5,64881,143,6,IMAP,64704,1,9697,ACK,Gi0/0,Gi0/0,0,outbound,workstation,cdn
FLOW_2610,10.3.88.117,204.75.93.26,63593,110,6,POP3,202600,11,23423,PSH-ACK,Gi0/3,Gi1/1,0,outbound,workstation,cloud_service
FLOW_2611,10.1.9.139,35.185.155.127,51774,5432,6,POSTGRESQL,60771,5,14210,SYN-ACK,Gi0/1,Gi1/0,0,outbound,iot_device,dns_server
FLOW_2612,10.2.53.229,13.41.130.123,50353,123,17,NTP,6860,25,85274,PSH-ACK,Gi1/0,Gi1/0,0,outbound,workstation,dns_server
FLOW_2613,10.2.178.54,20.50.68.43,60164,993,6,IMAPS,584,93,23610,SYN,Gi0/1,Gi1/1,0,outbound,workstation,web_server
FLOW_2614,10.2.53.229,199.40.97.204,52760,123,17,NTP,6260,88,58943,ACK,Gi1/0,Gi0/1,32,inbound,workstation,web_server
FLOW_2615,10.1.19.148,142.197.55.74,57517,25,6,SMTP,90919,24,8657,RST,Gi0/2,Gi1/0,0,outbound,iot_device,web_server
FLOW_2616,10.3.208.122,40.204.131.25,50157,25,6,SMTP,67604,60,2443,PSH-ACK,Gi0/3,Gi1/0,40,outbound,workstation,cloud_service
FLOW_2617,10.3.145.113,8.229.200.38,64183,22,6,SSH,81555,19,14705,SYN-ACK,Gi0/0,Gi0/3,40,outbound,workstation,web_server
FLOW_2618,10.3.220.174,64.163.159.160,54558,21,6,FTP,202146,55,26922,ACK,Gi0/2,Gi0/1,0,outbound,workstation,cdn
FLOW_2619,10.4.22.189,8.97.164.61,56604,3306,6,MYSQL,32074,7,39666,ACK,Gi0/3,Gi1/0,0,inbound,workstation,web_server
FLOW_2620,10.3.108.103,35.227.76.94,54010,110,6,POP3,59537,19,9022,SYN-ACK,Gi1/0,Gi0/3,0,outbound,printer,api_endpoint
FLOW_2621,10.2.221.156,64.190.198.121,65398,53,17,DNS,105446,12,6884,ACK,Gi0/0,Gi0/0,40,outbound,iot_device,web_server
FLOW_2622,10.2.20.41,72.102.211.138,50109,110,6,POP3,70613,106,6523,RST-ACK,Gi0/3,Gi0/0,0,outbound,workstation,dns_server
FLOW_2623,10.3.227.28,54.66.36.242,55112,110,6,POP3,40961,10,8432,ACK,Gi1/0,Gi0/0,32,outbound,iot_device,mail_server
FLOW_2624,10.4.100.164,199.24.125.134,61442,3306,6,MYSQL,61133,124,4557,ACK,Gi0/1,Gi0/0,0,inbound,server,cloud_service
FLOW_2625,10.3.208.122,23.105.51.140,58122,53,17,DNS,251403,176,34407,RST,Gi1/1,Gi1/0,0,outbound,workstation,mail_server
FLOW_2626,10.1.9.139,35.185.155.127,53278,5432,6,POSTGRESQL,5875,19,17521,PSH-ACK,Gi1/0,Gi0/3,0,outbound,iot_device,dns_server
FLOW_2627,10.2.107.89,8.20.211.195,56238,6379,6,REDIS,103116,106,1863,ACK,Gi0/0,Gi0/3,0,outbound,server,dns_server
FLOW_2628,10.4.22.189,104.12.235.110,49476,3306,6,MYSQL,75536,72,12189,ACK,Gi1/1,Gi0/1,46,outbound,workstation,api_endpoint
FLOW_2629,10.3.173.173,64.202.136.241,59475,123,17,NTP,68968,10,6589,ACK,Gi0/2,Gi0/2,0,inbound,workstation,api_endpoint
FLOW_2630,10.5.173.247,151.47.193.87,64043,443,6,HTTPS,133578,4,23624,PSH-ACK,Gi0/1,Gi0/2,0,inbound,workstation,mail_server
FLOW_2631,10.4.212.233,204.169.17.89,64832,25,6,SMTP,3981,163,7208,ACK,Gi0/2,Gi0/3,0,outbound,workstation,dns_server
